UTCDateTime,PA_Zen_001_001_87_mac_address,PA_Zen_001_001_87_firmware_ver,PA_Zen_001_001_87_hardware,PA_Zen_001_001_87_current_temp_f,PA_Zen_001_001_87_current_humidity,PA_Zen_001_001_87_current_dewpoint_f,PA_Zen_001_001_87_pressure,PA_Zen_001_001_87_adc,PA_Zen_001_001_87_mem,PA_Zen_001_001_87_rssi,PA_Zen_001_001_87_uptime,PA_Zen_001_001_87_pm1_0_cf_1,PA_Zen_001_001_87_pm2_5_cf_1,PA_Zen_001_001_87_pm10_0_cf_1,PA_Zen_001_001_87_pm1_0_atm,PA_Zen_001_001_87_pm2_5_atm,PA_Zen_001_001_87_pm10_0_atm,PA_Zen_001_001_87_pm2.5_aqi_cf_1,PA_Zen_001_001_87_pm2.5_aqi_atm,PA_Zen_001_001_87_p_0_3_um,PA_Zen_001_001_87_p_0_5_um,PA_Zen_001_001_87_p_1_0_um,PA_Zen_001_001_87_p_2_5_um,PA_Zen_001_001_87_p_5_0_um,PA_Zen_001_001_87_p_10_0_um,PA_Zen_001_001_87_pm1_0_cf_1_b,PA_Zen_001_001_87_pm2_5_cf_1_b,PA_Zen_001_001_87_pm10_0_cf_1_b,PA_Zen_001_001_87_pm1_0_atm_b,PA_Zen_001_001_87_pm2_5_atm_b,PA_Zen_001_001_87_pm10_0_atm_b,PA_Zen_001_001_87_pm2.5_aqi_cf_1_b,PA_Zen_001_001_87_pm2.5_aqi_atm_b,PA_Zen_001_001_87_p_0_3_um_b,PA_Zen_001_001_87_p_0_5_um_b,PA_Zen_001_001_87_p_1_0_um_b,PA_Zen_001_001_87_p_2_5_um_b,PA_Zen_001_001_87_p_5_0_um_b,PA_Zen_001_001_87_p_10_0_um_b,PA_Zen_001_001_87_gas,PA_Zen_001_001_87_Source,PA_Zen_002_001_88_mac_address,PA_Zen_002_001_88_firmware_ver,PA_Zen_002_001_88_hardware,PA_Zen_002_001_88_current_temp_f,PA_Zen_002_001_88_current_humidity,PA_Zen_002_001_88_current_dewpoint_f,PA_Zen_002_001_88_pressure,PA_Zen_002_001_88_adc,PA_Zen_002_001_88_mem,PA_Zen_002_001_88_rssi,PA_Zen_002_001_88_uptime,PA_Zen_002_001_88_pm1_0_cf_1,PA_Zen_002_001_88_pm2_5_cf_1,PA_Zen_002_001_88_pm10_0_cf_1,PA_Zen_002_001_88_pm1_0_atm,PA_Zen_002_001_88_pm2_5_atm,PA_Zen_002_001_88_pm10_0_atm,PA_Zen_002_001_88_pm2.5_aqi_cf_1,PA_Zen_002_001_88_pm2.5_aqi_atm,PA_Zen_002_001_88_p_0_3_um,PA_Zen_002_001_88_p_0_5_um,PA_Zen_002_001_88_p_1_0_um,PA_Zen_002_001_88_p_2_5_um,PA_Zen_002_001_88_p_5_0_um,PA_Zen_002_001_88_p_10_0_um,PA_Zen_002_001_88_pm1_0_cf_1_b,PA_Zen_002_001_88_pm2_5_cf_1_b,PA_Zen_002_001_88_pm10_0_cf_1_b,PA_Zen_002_001_88_pm1_0_atm_b,PA_Zen_002_001_88_pm2_5_atm_b,PA_Zen_002_001_88_pm10_0_atm_b,PA_Zen_002_001_88_pm2.5_aqi_cf_1_b,PA_Zen_002_001_88_pm2.5_aqi_atm_b,PA_Zen_002_001_88_p_0_3_um_b,PA_Zen_002_001_88_p_0_5_um_b,PA_Zen_002_001_88_p_1_0_um_b,PA_Zen_002_001_88_p_2_5_um_b,PA_Zen_002_001_88_p_5_0_um_b,PA_Zen_002_001_88_p_10_0_um_b,PA_Zen_002_001_88_gas,PA_Zen_002_001_88_Source,PA_Zen_002_002_5c_mac_address,PA_Zen_002_002_5c_firmware_ver,PA_Zen_002_002_5c_hardware,PA_Zen_002_002_5c_current_temp_f,PA_Zen_002_002_5c_current_humidity,PA_Zen_002_002_5c_current_dewpoint_f,PA_Zen_002_002_5c_pressure,PA_Zen_002_002_5c_adc,PA_Zen_002_002_5c_mem,PA_Zen_002_002_5c_rssi,PA_Zen_002_002_5c_uptime,PA_Zen_002_002_5c_pm1_0_cf_1,PA_Zen_002_002_5c_pm2_5_cf_1,PA_Zen_002_002_5c_pm10_0_cf_1,PA_Zen_002_002_5c_pm1_0_atm,PA_Zen_002_002_5c_pm2_5_atm,PA_Zen_002_002_5c_pm10_0_atm,PA_Zen_002_002_5c_pm2.5_aqi_cf_1,PA_Zen_002_002_5c_pm2.5_aqi_atm,PA_Zen_002_002_5c_p_0_3_um,PA_Zen_002_002_5c_p_0_5_um,PA_Zen_002_002_5c_p_1_0_um,PA_Zen_002_002_5c_p_2_5_um,PA_Zen_002_002_5c_p_5_0_um,PA_Zen_002_002_5c_p_10_0_um,PA_Zen_002_002_5c_pm1_0_cf_1_b,PA_Zen_002_002_5c_pm2_5_cf_1_b,PA_Zen_002_002_5c_pm10_0_cf_1_b,PA_Zen_002_002_5c_pm1_0_atm_b,PA_Zen_002_002_5c_pm2_5_atm_b,PA_Zen_002_002_5c_pm10_0_atm_b,PA_Zen_002_002_5c_pm2.5_aqi_cf_1_b,PA_Zen_002_002_5c_pm2.5_aqi_atm_b,PA_Zen_002_002_5c_p_0_3_um_b,PA_Zen_002_002_5c_p_0_5_um_b,PA_Zen_002_002_5c_p_1_0_um_b,PA_Zen_002_002_5c_p_2_5_um_b,PA_Zen_002_002_5c_p_5_0_um_b,PA_Zen_002_002_5c_p_10_0_um_b,PA_Zen_002_002_5c_gas,PA_Zen_002_002_5c_Source,PA_Zen_002_003_7b_mac_address,PA_Zen_002_003_7b_firmware_ver,PA_Zen_002_003_7b_hardware,PA_Zen_002_003_7b_current_temp_f,PA_Zen_002_003_7b_current_humidity,PA_Zen_002_003_7b_current_dewpoint_f,PA_Zen_002_003_7b_pressure,PA_Zen_002_003_7b_adc,PA_Zen_002_003_7b_mem,PA_Zen_002_003_7b_rssi,PA_Zen_002_003_7b_uptime,PA_Zen_002_003_7b_pm1_0_cf_1,PA_Zen_002_003_7b_pm2_5_cf_1,PA_Zen_002_003_7b_pm10_0_cf_1,PA_Zen_002_003_7b_pm1_0_atm,PA_Zen_002_003_7b_pm2_5_atm,PA_Zen_002_003_7b_pm10_0_atm,PA_Zen_002_003_7b_pm2.5_aqi_cf_1,PA_Zen_002_003_7b_pm2.5_aqi_atm,PA_Zen_002_003_7b_p_0_3_um,PA_Zen_002_003_7b_p_0_5_um,PA_Zen_002_003_7b_p_1_0_um,PA_Zen_002_003_7b_p_2_5_um,PA_Zen_002_003_7b_p_5_0_um,PA_Zen_002_003_7b_p_10_0_um,PA_Zen_002_003_7b_pm1_0_cf_1_b,PA_Zen_002_003_7b_pm2_5_cf_1_b,PA_Zen_002_003_7b_pm10_0_cf_1_b,PA_Zen_002_003_7b_pm1_0_atm_b,PA_Zen_002_003_7b_pm2_5_atm_b,PA_Zen_002_003_7b_pm10_0_atm_b,PA_Zen_002_003_7b_pm2.5_aqi_cf_1_b,PA_Zen_002_003_7b_pm2.5_aqi_atm_b,PA_Zen_002_003_7b_p_0_3_um_b,PA_Zen_002_003_7b_p_0_5_um_b,PA_Zen_002_003_7b_p_1_0_um_b,PA_Zen_002_003_7b_p_2_5_um_b,PA_Zen_002_003_7b_p_5_0_um_b,PA_Zen_002_003_7b_p_10_0_um_b,PA_Zen_002_003_7b_gas,PA_Zen_002_003_7b_Source
2024-12-03 21:39:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,14.0,35.0,994.11,4.8,26248.0,0.0,700.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,82.53,22.36,2.98,0.47,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.61,16.18,1.93,0.0,0.0,0.0,50.00,20241203.csv
2024-12-03 21:39:25,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,16.0,38.0,994.39,0.05,26248.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.97,21.07,1.19,0.36,0.17,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,66.74,20.04,2.18,0.63,0.4,0.4,117.12,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:40:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,994.0,4.88,26248.0,0.0,459.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,71.73,20.12,1.32,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75,20.22,1.67,0.25,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:40:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.76,4.87,26248.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,12.96,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,13.86,1.08,0.08,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:41:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,14.0,35.0,994.08,4.8,26248.0,0.0,820.0,0.0,0.0,0.47,0.0,0.0,0.47,0.0,0.0,67.58,17.39,2.96,0.82,0.79,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.22,17.98,1.67,0.31,0.16,0.16,50.00,20241203.csv
2024-12-03 21:41:25,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,16.0,38.0,994.36,0.05,26248.0,0.0,820.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,92.69,26.71,2.95,0.55,0.55,0.17,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,76.03,18.84,1.98,0.48,0.24,0.24,116.61,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:42:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,993.91,4.88,26248.0,0.0,579.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,61.29,17.55,2.07,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53,18.91,1.14,0.19,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:42:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.76,4.87,26248.0,0.0,580.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,69.1,19.24,2.2,0.81,0.41,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47,11.42,0.84,0.18,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:43:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,14.0,35.0,994.09,4.8,26248.0,0.0,940.0,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,74.09,20.82,2.68,0.52,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45,17.33,0.88,0.0,0.0,0.0,50.00,20241203.csv
2024-12-03 21:43:25,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,16.0,37.0,994.34,0.05,26248.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.58,26.93,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85,25.41,2.56,0.22,0.0,0.0,118.52,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:44:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,994.05,4.88,26248.0,0.0,699.0,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,84.76,24.32,2.83,0.25,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,66.21,19.82,2.58,0.63,0.21,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:44:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.89,4.87,26248.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14,13.08,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,13.98,0.91,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:45:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,14.0,35.0,994.08,4.8,26248.0,0.0,1060.0,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,83.17,22.52,2.33,0.52,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97,15.59,2.81,0.0,0.0,0.0,50.00,20241203.csv
2024-12-03 21:45:25,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,15.0,37.0,994.38,0.05,26248.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.44,24.85,2.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.85,20.92,0.98,0.0,0.0,0.0,119.06,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:46:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,994.02,4.88,26248.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,20.1,0.62,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.26,21.38,3.6,0.19,0.19,0.19,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:46:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.77,4.87,26248.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.16,17.95,2.23,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17,17.98,1.86,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:47:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,14.0,35.0,994.16,4.8,26248.0,0.0,1180.0,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,71.43,18.71,2.55,0.69,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,17.5,2.59,0.38,0.2,0.2,50.00,20241203.csv
2024-12-03 21:47:25,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,15.0,37.0,994.41,0.05,26248.0,0.0,1180.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,99.16,26.72,1.48,0.19,0.19,0.0,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,94.68,27.42,1.68,0.21,0.21,0.0,118.77,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:48:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,993.93,4.88,26248.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.41,23.41,2.41,0.34,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.03,15.63,0.98,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:48:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.78,4.87,26248.0,0.0,940.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,65.89,18.54,3.05,0.48,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73,15.07,0.8,0.08,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:48:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,994.07,,26336.0,0.0,100.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,93.2,24.64,2.38,0.78,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.75,20.52,1.39,0.25,0.25,0.25,nan,20241203.csv
2024-12-03 21:49:07,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,16.0,37.0,994.36,,26336.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.67,26.8,3.56,0.22,0.22,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,103.21,31.02,2.5,0.36,0.36,0.36,,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:50:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,993.96,4.88,26248.0,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07,25.54,2.78,0.41,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.95,17.93,1.17,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:50:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.81,4.87,26248.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,16.2,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93,13.75,1.19,0.34,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:50:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,994.13,4.8,26248.0,0.0,220.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,43.63,11.78,2.29,0.47,0.29,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89,21.32,2.46,0.0,0.0,0.0,50.00,20241203.csv
2024-12-03 21:51:07,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,90.0,15.0,37.0,994.35,0.05,26248.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.17,25.38,1.91,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.29,28.09,1.9,0.03,0.03,0.0,115.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:52:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,89.0,14.0,34.0,993.97,4.88,26248.0,0.0,1179.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,69.41,19.31,0.86,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.02,21.07,1.27,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 21:52:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,91.0,14.0,35.0,993.79,4.87,26248.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68,13.34,0.85,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,50.62,14.3,1.41,0.23,0.23,0.23,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
